DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200513799,9/6/2020 0:00,9/6/2020 0:00,1130,5,Harbor,517,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 2000 1814 0913,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100 E  N                            ST,,33.79,-118.2632
200317487,9/16/2020 0:00,8/25/2020 0:00,800,3,Southwest,376,2,813,CHILD ANNOYING (17YRS & UNDER),1251 1259 0361 0913 1402,16,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,813,,,,1300    EXPOSITION                   BL,,34.0182,-118.3008
200806527,2/25/2020 0:00,2/25/2020 0:00,1800,8,West LA,842,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0603 0421 0913,44,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,11700    WILSHIRE                     BL,,34.0495,-118.4609
200704461,1/10/2020 0:00,1/10/2020 0:00,1000,7,Wilshire,702,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,42,F,W,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,341,,,,7600    MELROSE                      AV,,34.0837,-118.3553
200210458,5/21/2020 0:00,5/19/2020 0:00,2100,2,Rampart,246,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MARYLAND,ALVARADO,34.0613,-118.2738
200120376,11/1/2020 0:00,10/30/2020 0:00,300,1,Central,146,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0431 0913 1218 2004,58,F,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,MAPLE,5TH                          ST,34.0461,-118.2461
200207235,3/4/2020 0:00,3/3/2020 0:00,2343,2,Rampart,204,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344 0385,53,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,700 N  HOOVER                       ST,,34.0838,-118.2845
200807442,3/17/2020 0:00,3/12/2020 0:00,800,8,West LA,898,2,662,"BUNCO, GRAND THEFT",701,24,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,3100 S  CANFIELD                     AV,,34.0332,-118.3939
201116045,11/24/2020 0:00,11/24/2020 0:00,700,11,Northeast,1115,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 0430 1313 1402 1407,32,M,H,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,998,,,COLORADO                     BL,HIGHLAND VIEW                AV,34.1392,-118.2085
200109212,3/14/2020 0:00,3/14/2020 0:00,956,1,Central,153,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 0443 0361,26,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,500 S  SPRING                       ST,,34.0467,-118.252
200711256,7/4/2020 0:00,5/25/2020 0:00,2045,7,Wilshire,747,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,51,M,O,101,STREET,,,IC,Invest Cont,420,,,,900 S  CITRUS                       AV,,34.0571,-118.3413
200609520,4/26/2020 0:00,4/24/2020 0:00,1730,6,Hollywood,622,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300 1822,0,X,X,116,OTHER/OUTSIDE,,,AA,Adult Arrest,745,,,,1700 N  CURSON                       AV,,34.1017,-118.355
200815769,10/27/2020 0:00,10/26/2020 0:00,1,8,West LA,849,1,480,BIKE - STOLEN,1602 0344 0346 0397 0358,31,M,B,504,OTHER RESIDENCE,,,IC,Invest Cont,480,,,,1200 S  SHENANDOAH                   ST,,34.0565,-118.3815
200817886,12/23/2020 0:00,12/23/2020 0:00,1830,8,West LA,835,2,662,"BUNCO, GRAND THEFT",0701 1822,37,M,B,301,GAS STATION,,,IC,Invest Cont,662,,,,10800 W  OLYMPIC                      BL,,34.0462,-118.4361
201116484,12/10/2020 0:00,11/21/2020 0:00,1915,11,Northeast,1184,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,54,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,1500 W  SUNSET                       BL,,34.0812,-118.252
200611153,6/4/2020 0:00,6/1/2020 0:00,815,6,Hollywood,637,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,42,M,H,102,SIDEWALK,,,IC,Invest Cont,341,,,,GOWER,CARLOS,34.1029,-118.3224
200711828,7/17/2020 0:00,5/30/2020 0:00,2100,7,Wilshire,702,1,310,BURGLARY,1501,0,X,X,406,OTHER STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,7600 W  MELROSE                      AV,,34.0837,-118.3553
200808049,4/6/2020 0:00,4/5/2020 0:00,1900,8,West LA,835,1,330,BURGLARY FROM VEHICLE,0354 0344 0321 1822,33,F,W,123,PARKING UNDERGROUND/BUILDING,,,AA,Adult Arrest,330,,,,1800    SELBY                        AV,,34.0508,-118.4336
200807443,3/17/2020 0:00,3/16/2020 0:00,2000,8,West LA,835,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1218 0344 1822 0448 0352 1221,39,M,O,102,SIDEWALK,,,IC,Invest Cont,341,,,,10800    SANTA MONICA                 BL,,34.0502,-118.4344
200109646,3/25/2020 0:00,3/23/2020 0:00,1930,1,Central,154,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,35,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,500 S  MAIN                         ST,,34.0467,-118.2485
201304247,1/5/2020 0:00,1/5/2020 0:00,2345,13,Newton,1372,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1241 0416 0432,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,5600 S  SAN PEDRO                    ST,,33.9916,-118.2701
200909310,5/5/2020 0:00,5/4/2020 0:00,1945,9,Van Nuys,926,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1402 2000 0443,35,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,930,998,,,LENNOX,VOSE,34.1903,-118.4399
201009290,5/24/2020 0:00,5/23/2020 0:00,2030,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,AO,Adult Other,510,,,,16500    SHERMAN                      WY,,34.2011,-118.4931
201212049,5/2/2020 0:00,5/2/2020 0:00,2310,12,77th Street,1242,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1813 2002 0429,48,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6100    8TH                          AV,,33.9845,-118.3265
200415547,12/3/2020 0:00,12/3/2020 0:00,2030,4,Hollenbeck,451,1,210,ROBBERY,1822 0371 0355 0446 0906,24,M,O,154,TRAIN TRACKS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,KEARNEY,MYERS,34.0499,-118.2286
200307247,2/23/2020 0:00,2/23/2020 0:00,1700,3,Southwest,358,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1251 2032,18,F,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,341,,,,3500    TROUSDALE                    PY,,34.0215,-118.2868
200210150,5/13/2020 0:00,5/13/2020 0:00,417,2,Rampart,249,2,888,TRESPASSING,1822 0601,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,888,,,,1300 W  5TH                          ST,,34.0549,-118.2614
201222108,10/7/2020 0:00,10/6/2020 0:00,530,12,77th Street,1213,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,1700 W  58TH                         ST,,33.9897,-118.3071
200404862,1/23/2020 0:00,1/22/2020 0:00,2316,4,Hollenbeck,469,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,34,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,3400 E  5TH                          ST,,34.0324,-118.198
200200892,10/21/2020 0:00,10/21/2020 0:00,1900,2,Rampart,245,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0913 0561 2002 0319,47,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,740,,,,400 S  GRAND VIEW                   ST,,34.063,-118.2754
200507291,3/17/2020 0:00,3/15/2020 0:00,1200,5,Harbor,564,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0377 1606,18,M,B,108,PARKING LOT,,,IC,Invest Cont,420,,,,400 W  3RD                          ST,,33.7415,-118.2857
200809611,5/18/2020 0:00,5/18/2020 0:00,1830,8,West LA,895,2,624,BATTERY - SIMPLE ASSAULT,0400 0417 0446 2024 1259,16,M,W,514,GROUP HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,624,,,,3200    MOTOR                        AV,,34.031,-118.411
201105809,2/11/2020 0:00,2/11/2020 0:00,25,11,Northeast,1161,1,761,BRANDISH WEAPON,0334 0421 1822 1402,23,F,H,101,STREET,107,OTHER FIREARM,AO,Adult Other,761,998,,,EDGEMONT,SANTA MONICA,34.0909,-118.2961
201109760,5/26/2020 0:00,5/24/2020 0:00,1230,11,Northeast,1183,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 0416 0408 1814,39,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,1800    MONTANA                      ST,,34.0789,-118.2586
200107831,2/25/2020 0:00,2/21/2020 0:00,2230,1,Central,159,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822,29,M,B,101,STREET,,,IC,Invest Cont,331,,,,1100 E  5TH                          ST,,34.0415,-118.2374
201223388,10/27/2020 0:00,10/15/2020 0:00,1900,12,77th Street,1267,2,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,1251 1259 0943,16,F,W,101,STREET,,,IC,Invest Cont,822,,,,84TH,FIGUEROA,33.9622,-118.2827
201114892,10/20/2020 0:00,10/16/2020 0:00,2200,11,Northeast,1143,1,330,BURGLARY FROM VEHICLE,0344 1607 0358,33,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,4200    LOS NIETOS                   DR,,34.1091,-118.2816
200312911,6/19/2020 0:00,6/18/2020 0:00,2340,3,Southwest,393,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416 0445 2034,50,M,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,45TH                         ST,BRYNHURST                    AV,34.0074,-118.329
200412775,9/15/2020 0:00,9/15/2020 0:00,530,4,Hollenbeck,415,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,2600    WORKMAN                      ST,,34.0765,-118.2144
200711932,7/22/2020 0:00,7/22/2020 0:00,1900,7,Wilshire,782,1,310,BURGLARY,1822 1606 0344,27,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,6000    COMEY                        AV,,34.0339,-118.3747
200119507,10/15/2020 0:00,10/15/2020 0:00,600,1,Central,182,2,946,OTHER MISCELLANEOUS CRIME,1606 0321,38,F,H,108,PARKING LOT,,,IC,Invest Cont,946,,,,700 W  9TH                          ST,,34.0458,-118.2614
201224297,11/10/2020 0:00,11/10/2020 0:00,1830,12,77th Street,1257,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 1258 1251 0913 0444 0429 0417,12,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,800 W  77TH                         ST,,33.9698,-118.2874
200912674,7/23/2020 0:00,7/3/2020 0:00,2310,9,Van Nuys,985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,72,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,14100    DICKENS                      ST,,34.148,-118.4395
201222220,10/8/2020 0:00,10/7/2020 0:00,1850,12,77th Street,1249,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325 1822,0,X,X,402,MARKET,,,IC,Invest Cont,440,,,,6200 S  FIGUEROA                     ST,,33.983,-118.2827
200208090,3/23/2020 0:00,3/23/2020 0:00,135,2,Rampart,236,2,753,DISCHARGE FIREARMS/SHOTS FIRED,0450 1309 1100 1407,0,X,X,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,753,998,,,200 S  WESTLAKE                     AV,,34.0648,-118.2696
201016038,12/13/2020 0:00,12/11/2020 0:00,1800,10,West Valley,1045,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),385,51,F,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,18200    BURBANK                      BL,,34.1723,-118.5288
200410285,6/29/2020 0:00,6/28/2020 0:00,1700,4,Hollenbeck,407,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3700    COLLIS                       AV,,34.0876,-118.184
200619185,12/12/2020 0:00,12/12/2020 0:00,2020,6,Hollywood,643,1,310,BURGLARY,1601 1607 1822 0344 0352,32,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1600 N  FULLER                       AV,,34.0998,-118.349
200715942,11/13/2020 0:00,10/14/2020 0:00,1500,7,Wilshire,706,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,104,DRIVEWAY,,,IC,Invest Cont,420,,,,6600    WARING                       AV,,34.0853,-118.3374
200916472,10/26/2020 0:00,10/26/2020 0:00,700,9,Van Nuys,952,2,901,VIOLATION OF RESTRAINING ORDER,0913 1202 0561 2038,78,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901,,,,5400    VESPER                       AV,,34.1685,-118.4509
201218385,8/11/2020 0:00,8/11/2020 0:00,1500,12,77th Street,1266,1,330,BURGLARY FROM VEHICLE,1822 0344 0385,60,F,B,101,STREET,,,IC,Invest Cont,330,,,,8000 S  VERMONT                      AV,,33.9655,-118.2915
200617144,10/24/2020 0:00,10/24/2020 0:00,1100,6,Hollywood,667,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1300,0,X,X,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,745,,,,GORDON,SUNSET,34.098,-118.3201
201104711,1/17/2020 0:00,1/16/2020 0:00,905,11,Northeast,1137,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 1257 0913,3,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,,5500    ASH                          ST,,34.1113,-118.1977
201309222,4/10/2020 0:00,4/10/2020 0:00,215,13,Newton,1313,1,310,BURGLARY,1402 0329 0344,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,998,,,400 E  16TH                         ST,,34.0316,-118.259
200716605,12/1/2020 0:00,11/27/2020 0:00,1200,7,Wilshire,727,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,100 N  SYCAMORE                     AV,,34.0736,-118.3429
200409020,5/19/2020 0:00,5/18/2020 0:00,2130,4,Hollenbeck,478,1,330,BURGLARY FROM VEHICLE,1302 0344,22,F,B,101,STREET,,,IC,Invest Cont,330,,,,SABINA,ESPERANZA,34.0285,-118.2031
200107276,2/16/2020 0:00,2/15/2020 0:00,1830,1,Central,162,1,330,BURGLARY FROM VEHICLE,0344 1609 1307 0329 1822,28,F,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,800 S  FLOWER                       ST,,34.0473,-118.2601
200106990,2/12/2020 0:00,2/12/2020 0:00,1330,1,Central,154,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,500 S  MAIN                         ST,,34.0467,-118.2485
201011815,8/8/2020 0:00,8/7/2020 0:00,1615,10,West Valley,1004,2,625,OTHER ASSAULT,1822 1266 0356 2003,42,M,H,701,HOSPITAL,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,625,,,,18300    ROSCOE                       BL,,34.2208,-118.5323
200114027,6/27/2020 0:00,6/27/2020 0:00,1650,1,Central,145,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1309 1310 0443 1822 0919 0605,37,F,H,102,SIDEWALK,511,VERBAL THREAT,AO,Adult Other,930,,,,LOS ANGELES,WINSTON,34.0467,-118.247
200608495,3/28/2020 0:00,3/28/2020 0:00,1338,6,Hollywood,663,1,440,THEFT PLAIN - PETTY ($950 & UNDER),377,24,F,W,515,APARTMENT/CONDO COMMON LAUNDRY ROOM,,,IC,Invest Cont,440,,,,1200 N  CHEROKEE                     AV,,34.0926,-118.3352
200408380,4/28/2020 0:00,4/28/2020 0:00,2200,4,Hollenbeck,429,2,624,BATTERY - SIMPLE ASSAULT,0444 1218 0429,42,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5400    KEATS                        ST,,34.0912,-118.1613
200808927,4/30/2020 0:00,4/30/2020 0:00,1105,8,West LA,898,2,624,BATTERY - SIMPLE ASSAULT,0417 0401,25,F,B,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,624,,,,2300 S  GARTH                        AV,,34.0388,-118.3791
200207905,3/17/2020 0:00,3/17/2020 0:00,1725,2,Rampart,247,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1310 0369 1813 0416,34,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6TH                          ST,UNION,34.0579,-118.2711
200700845,11/25/2020 0:00,11/25/2020 0:00,610,7,Wilshire,745,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1309 1601 1402,44,F,B,102,SIDEWALK,,,IC,Invest Cont,420,998,,,REDONDO,12TH,34.0534,-118.3471
200812892,8/12/2020 0:00,6/24/2020 0:00,2213,8,West LA,836,2,354,THEFT OF IDENTITY,0100 0928 0930,30,M,C,707,GARAGE/CARPORT,,,IC,Invest Cont,354,,,,1900    PELHAM                       AV,,34.0494,-118.4297
201210743,4/11/2020 0:00,4/11/2020 0:00,2025,12,77th Street,1235,1,330,BURGLARY FROM VEHICLE,1612 1402 1407 1419 0342 0358 1822,0,X,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,330,998,,,RAYMOND,60TH                         ST,33.9859,-118.298
201222475,10/12/2020 0:00,10/12/2020 0:00,1310,12,77th Street,1248,1,330,BURGLARY FROM VEHICLE,0344 1822 0349 0394,0,X,X,101,STREET,,,IC,Invest Cont,330,,,,70TH                         ST,MENLO                        AV,33.9764,-118.2892
200515501,10/19/2020 0:00,6/1/2020 0:00,105,5,Harbor,523,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,2000    JOHN S GIBSON                BL,,33.7566,-118.2896
201215080,6/21/2020 0:00,6/21/2020 0:00,1200,12,77th Street,1259,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0337 0334 0445 0342 0416 1822 0216,21,M,H,101,STREET,308,STICK,IC,Invest Cont,230,,,,FLORENCE                     AV,MCKINLEY                     AV,33.9748,-118.2614
200309567,4/7/2020 0:00,1/22/2020 0:00,1030,3,Southwest,303,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,5000 W  ADAMS                        BL,,34.0334,-118.3523
200218023,11/30/2020 0:00,11/30/2020 0:00,1425,2,Rampart,201,1,210,ROBBERY,0342 0344 0201 1822 0416 0446 0370 0305 0429,22,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HELIOTROPE                   DR,WILLOWBROOK,34.0873,-118.296
200613094,7/26/2020 0:00,7/26/2020 0:00,5,6,Hollywood,636,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0430 0302 0312,30,M,H,102,SIDEWALK,102,HAND GUN,AA,Adult Arrest,230,998,,,6700 W  HOLLYWOOD                    BL,,34.1034,-118.3325
200120161,10/28/2020 0:00,10/28/2020 0:00,1610,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,0910 0416 0429 0301,75,F,H,903,MTA - RED LINE - 7TH AND METRO CENTER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 S  FIGUEROA                     ST,,34.0505,-118.2588
201015450,11/24/2020 0:00,11/24/2020 0:00,2135,10,West Valley,1091,2,354,THEFT OF IDENTITY,1822 0935 1202 0924 0922,70,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3800    CORBIN                       AV,,34.139,-118.5622
200322473,12/30/2020 0:00,12/30/2020 0:00,2345,3,Southwest,397,2,860,BATTERY WITH SEXUAL CONTACT,0913 0361 0522,44,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,4200 S  KANSAS                       AV,,34.0068,-118.2937
200316701,9/2/2020 0:00,9/1/2020 0:00,1700,3,Southwest,392,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4500    ARLINGTON                    AV,,34.0024,-118.3181
200312172,6/1/2020 0:00,6/1/2020 0:00,915,3,Southwest,363,1,210,ROBBERY,0344 1822 0342 0397 0444 0329 1210,33,F,B,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,3700    LOCKLAND                     DR,,34.008,-118.3398
200120424,11/2/2020 0:00,7/20/2020 0:00,1200,1,Central,155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,200 E  6TH                          ST,,34.0448,-118.2474
201114493,10/9/2020 0:00,10/9/2020 0:00,1045,11,Northeast,1117,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 1814 0913,23,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,1800    YOSEMITE                     DR,,34.1335,-118.2065
200811019,6/23/2020 0:00,6/19/2020 0:00,1900,8,West LA,817,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 0216 0377 2032 0104 1420,40,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,341,,,,10800    LINDBROOK                    DR,,34.0598,-118.4441
200217179,11/7/2020 0:00,11/7/2020 0:00,2117,2,Rampart,269,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2054 1538 0903 0319 0443 0603 0913,26,F,B,102,SIDEWALK,511,VERBAL THREAT,AA,Adult Arrest,930,946,,,700    GARLAND                      AV,,34.0496,-118.2677
200118506,9/25/2020 0:00,9/25/2020 0:00,1930,1,Central,163,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  BROADWAY,,34.0444,-118.2541
201309934,4/25/2020 0:00,4/25/2020 0:00,1215,13,Newton,1317,1,310,BURGLARY,0358 0344 0321,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,1800 E  20TH                         ST,,34.0245,-118.244
200115838,8/4/2020 0:00,8/2/2020 0:00,2200,1,Central,119,1,210,ROBBERY,0416 0411 0344 0377 1414 1822 2003,45,M,B,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,210,,,,BAUCHET,CESAR E CHAVEZ,34.0577,-118.2318
200310912,5/5/2020 0:00,5/5/2020 0:00,1200,3,Southwest,357,2,354,THEFT OF IDENTITY,0100 1822,40,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3700 S  NORMANDIE                    AV,,34.021,-118.3002
200710143,6/7/2020 0:00,6/6/2020 0:00,2030,7,Wilshire,701,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,CLINTON,SWEETZER,34.0815,-118.3703
200704140,1/2/2020 0:00,1/2/2020 0:00,1825,7,Wilshire,766,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1278 0104 1300 1310,59,M,O,101,STREET,,,IC,Invest Cont,331,,,,4200 W  PICO                         BL,,34.0478,-118.3267
201108604,4/21/2020 0:00,4/2/2020 0:00,815,11,Northeast,1133,2,624,BATTERY - SIMPLE ASSAULT,1822 0444,27,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,TYBURN,GREENSWARD,34.1129,-118.2616
200305687,1/29/2020 0:00,1/28/2020 0:00,2240,3,Southwest,314,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,24TH                         ST,2ND                          AV,34.0349,-118.3189
200109771,3/28/2020 0:00,3/25/2020 0:00,2145,1,Central,162,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 S  GRAND                        AV,,34.0459,-118.2579
200813958,9/11/2020 0:00,9/11/2020 0:00,1720,8,West LA,858,2,624,BATTERY - SIMPLE ASSAULT,1822 0416,55,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,PICO                         BL,LIVONIA                      AV,34.0553,-118.3864
201206793,2/8/2020 0:00,1/9/2020 0:00,2300,12,77th Street,1252,2,903,CONTEMPT OF COURT,2038 0913 1814,32,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,903,,,,2200 W  73RD                         ST,,33.9737,-118.3199
